"","X","ID","day","beep","observationID","Proud","Success","Superior","Angry","Envious","Resentful","Ashamed","Insecure","Enthusiastic","Relaxed","Anxious","Sad"
"26872",26872,273,12,2,45,0.6,0.4,0.2,0.2,0,0,0,0.6,0.4,0.6,0.6,0
"26873",26873,273,13,1,46,0.4,0.2,0.2,0.8,0.2,0,0,1,0.4,0.2,0.6,0.4
"26874",26874,273,13,2,47,0.8,0.8,0.6,0.2,0,0,0,0.4,0.2,0.8,0.2,0
"26875",26875,273,13,3,48,0.6,0.6,0.6,0.4,0,0,0,0.4,0.4,0.6,0,0
"26876",26876,274,1,1,1,0,0,0,0,0,0,0,0,0,0.8,0,0
"26877",26877,274,1,2,2,0.2,0.2,0,0,0,0,0.4,0,0.6,1,0,0
"26878",26878,274,1,3,3,0.8,0.8,0,0,0,0,0,0,0.2,0.8,0,0
"26879",26879,274,1,4,4,0.6,0.8,0,0,0,0,0,0,0.6,0.8,0,0
"26880",26880,274,1,5,5,0.2,0.4,0,0,0,0,0,0,0.6,1,0,0
"26881",26881,274,2,1,6,0.2,0.4,0,0,0,0,0,0,0.6,1,0,0
"26882",26882,274,2,2,7,0.2,0.6,0,0,0,0,0,0,0.4,1,0,0
"26883",26883,274,2,3,8,0,0.4,0,0,0,0,0,0,0.6,1,0,0
"26884",26884,274,2,4,9,0,0,0,0,0,0,0,0,0.6,1,0,0
"26885",26885,274,2,5,10,0,0.4,0,0,0,0,0,0.2,0.2,0.6,0,0
"26886",26886,274,2,6,11,0.2,0.4,0,0,0,0,0,0.6,0,0.6,0,0
"26887",26887,274,3,1,12,0.4,0,0,0,0,0,0,0,0.8,1,0,0
"26888",26888,274,3,2,13,0.4,0.4,0,0,0,0,0.8,0.4,0.4,1,0,0
"26889",26889,274,3,3,14,0.4,0.4,0,0,0,0,0,0,0.4,0.8,0,0
"26890",26890,274,3,4,15,0.2,0.6,0,0,0,0,0,0,0.4,0.4,0,0
"26891",26891,274,3,5,16,0.4,0.6,0,0,0,0,0,0.6,0.8,0.8,0,0
"26892",26892,274,4,1,17,0.2,0.4,0,0,0,0,0,0,0.2,0.6,0,0
"26893",26893,274,4,2,18,0.6,0.8,0,0,0,0,0,0,0.4,0.6,0,0
"26894",26894,274,4,3,19,0.4,0.2,0,0.6,0,0,0,0,0,1,0,0
"26895",26895,274,4,4,20,0.2,0.2,0,0.6,0,0,0,0,0,0.8,0,0
"26896",26896,274,4,5,21,0.2,0.4,0,0,0,0,0,0,0,0.6,0,0
"26897",26897,274,4,6,22,0.4,0,0,0,0,0,0,0,0.6,1,0,0
"26898",26898,274,5,1,23,0,0,0,0,0,0,0,0,0.4,0.8,0,0.4
"26899",26899,274,5,2,24,0.2,0.4,0,0.6,0,0,0,0,0,0.4,0,0
"26900",26900,274,5,3,25,0,0,0,0.6,0,0,0,0,0,0.8,0,0
"26901",26901,274,5,4,26,0.4,0.6,0,0,0,0,0,0,0,0.8,0,0
"26902",26902,274,5,5,27,0,0,0,0.4,0,0,0,0,0,0.8,0,0.6
"26903",26903,274,5,6,28,0,0,0,0,0,0,0,0,0.4,0.8,0,0
"26904",26904,274,6,1,29,0,0.4,0,0.6,0,0,0.6,0,0,0.8,0,0
"26905",26905,274,6,2,30,0,0.4,0,0,0,0,0,0,0,0.6,0.4,0
"26906",26906,274,6,3,31,0.4,0.4,0,0,0,0,0,0,0,0.8,0,0
"26907",26907,274,6,4,32,0,0,0,0,0,0,0,0,0,1,0,0
"26908",26908,274,6,5,33,0.4,0,0,0,0,0,0,0.6,0,0.6,0,0
"26909",26909,274,6,6,34,0.4,0.6,0,0.6,0,0,0,0,0.4,0.6,0,0
"26910",26910,274,7,1,35,0,0,0,0,0,0,0,0.2,0,0.4,0,0
"26911",26911,274,7,2,36,0,0,0,0,0,0,0,0,0,0.8,0,0
"26912",26912,274,7,3,37,0.4,0.4,0,0,0,0,0,0,0.4,0.8,0,0
"26913",26913,274,7,4,38,0,0,0,0,0,0,0,0,0,0.8,0,0
"26914",26914,274,7,5,39,0,0,0,0.4,0,0.2,0.4,0.6,0,0.2,0,0.4
"26915",26915,274,7,6,40,0,0.2,0,0,0,0,0,0.6,0,0.6,0,0
"26916",26916,274,8,1,41,0,0.4,0,0,0,0,0,0,0.6,0.8,0,0
"26917",26917,274,8,2,42,0,0.4,0,0,0,0,0,0,0,0.4,0,0
"26918",26918,274,8,3,43,0,0,0,0,0,0,0,0,0.6,0.8,0,0
"26919",26919,274,8,4,44,0,0,0,0,0,0,0,0,0.6,0.8,0,0
"26920",26920,274,8,5,45,0,0,0,0,0,0,0,0,0,0.6,0,0
"26921",26921,274,9,1,46,0,0.4,0,0,0,0,0,0.4,0,0.6,0,0
"26922",26922,274,9,2,47,0,0,0,0,0,0,0,0,0,0.8,0,0
"26923",26923,274,9,3,48,0,0,0,0.4,0,0,0,0,0,0.6,0,0
"26924",26924,274,9,4,49,0.2,0,0,0.6,0,0,0,0.4,0,0.4,0,0.4
"26925",26925,274,9,5,50,0,0,0,0,0,0,0,0,1,0.8,0,0
"26926",26926,274,10,1,51,0,0.6,0,0,0,0,0,0.6,0.8,0.8,0,0.4
"26927",26927,274,10,2,52,0,0.4,0,0,0,0,0,0,0,0.8,0,0
"26928",26928,274,10,3,53,0,0.6,0,0,0,0,0,0,0,0,0,0
"26929",26929,274,10,4,54,0,0,0,0,0,0,0,0,0.6,0.8,0,0
"26930",26930,274,10,5,55,0.4,0.4,0,0,0,0,0,0,0,0.8,0,0
"26931",26931,274,10,6,56,0,0,0,0,0,0,0,0,0.4,0.8,0,0
"26932",26932,274,11,1,57,0,0,0,0,0,0,0,0,0.6,0.8,0,0
"26933",26933,274,11,2,58,0,0.4,0,0,0,0,0,0,0,0.6,0,0
"26934",26934,274,11,3,59,0,0,0,0,0,0,0,0,0.6,0.8,0,0
"26935",26935,274,11,4,60,0,0,0,0,0,0,0,0,0.6,0.8,0,0
"26936",26936,274,11,5,61,0.6,0.6,0,0,0,0,0,0,0,0.6,0,0
"26937",26937,274,11,6,62,0.2,0.4,0,0,0,0,0.4,0.4,0.6,0.6,0,0
"26938",26938,274,12,1,63,0.2,0,0,0.6,0,0,0.8,0.4,0.6,0.6,0,0.4
"26939",26939,274,12,2,64,0,0,0,0,0,0,0,0,0.6,0.8,0,0
"26940",26940,274,12,3,65,0.2,0.4,0,0,0,0,0,0,0,0.6,0,0
"26941",26941,274,12,4,66,0,0,0,0,0,0,0,0,0,0.8,0,0
"26942",26942,274,12,5,67,0,0,0,0,0,0,0,0,0.4,0.6,0,0
"26943",26943,274,12,6,68,0,0,0,0.2,0,0,0,0,0.4,0.8,0,0
"26944",26944,274,13,1,69,0.4,0,0,1,0,0,0.6,1,0.8,0.6,0,0.6
"26945",26945,274,13,2,70,0,0,0,0,0,0,0,0,0.6,0.8,0,0
"26946",26946,274,13,3,71,0,0,0,0,0,0,0,0,0.4,0.8,0,0
"26947",26947,274,13,4,72,0.6,0.2,0,0,0,0,0,0,0,0.8,0,0
"26948",26948,274,13,5,73,0,0,0,0,0,0,0,0,0.8,0.8,0,0
"26949",26949,274,13,6,74,0,0,0,0,0,0,0,0,0.6,0.8,0,0
"26950",26950,274,14,1,75,0,0,0,0.4,0,0,0,0,0,0.6,0,0
"26951",26951,274,14,2,76,0.4,0.4,0,0,0,0,0,0,0,0.6,0,0
"26952",26952,274,14,3,77,0.4,0.4,0,0,0,0,0,0,0,0.8,0,0
"26953",26953,274,14,4,78,0,0,0,0,0,0,0,0,0.6,0.8,0,0
"26954",26954,274,14,5,79,0.6,0.8,0,0,0,0,0,0,0.4,0.6,0,0
"26955",26955,274,14,6,80,0,0,0,0,0,0,0,0,0.6,0.8,0,0
"26956",26956,275,1,1,1,0.6,0.6,0,0,0,0,0.4,0.8,0.4,0.6,0.8,0
"26957",26957,275,1,2,2,0,0,0,0,0,0,0.6,0.6,0,0.4,0.8,1
"26958",26958,275,2,1,3,0.4,0.8,0,0,0,0,0,0,0.6,0.4,0,0
"26959",26959,275,3,1,4,0,0,0,0,0.4,0,1,0.8,0,0,0.8,0.4
"26960",26960,275,3,2,5,0.2,0,0,0,0,0,0.8,1,0.6,0,1,0.8
"26961",26961,275,3,3,6,0.2,0.2,0,0,0,0,0,0,0,0,0.6,0.6
"26962",26962,275,4,1,7,0,0,0,0.6,0.6,0,1,1,0,0.4,0.8,0.2
"26963",26963,276,1,1,1,0.4,0.4,0.4,0,0,0.2,0,0,0.6,0.6,0.4,0
"26964",26964,276,2,1,2,0.2,0.2,0.2,0,0,0.2,0,0,0.6,0.2,0,0
"26965",26965,276,2,2,3,0.2,0.6,0.2,0,0.2,0.2,0,0.6,0.6,0.2,0,0.2
"26966",26966,276,2,3,4,0.2,0.2,0.6,0.6,0.2,0.2,0.6,0.6,0,0.2,0.6,0.2
"26967",26967,276,3,1,5,0.4,0.6,0.4,0.6,0.2,0.2,0,0.4,0.6,0.2,0.2,0
"26968",26968,276,3,2,6,0.4,0.8,0.2,0.2,0,0.2,0,0.2,0.6,0.2,0.2,0
"26969",26969,276,3,3,7,0.6,0.6,0.4,0.2,0,0.2,0,0.2,0.6,0.2,0,0.2
"26970",26970,276,3,4,8,0.4,0.6,0.2,0,0,0.2,0,0.2,0.6,0,0.2,0
"26971",26971,276,4,1,9,0.6,0.6,0.2,0.2,0,0.2,0,0.2,0.6,0.2,0.2,0.2
"26972",26972,276,4,2,10,0.6,0.6,0.2,0,0,0.2,0,0.2,0.6,0.2,0,0
"26973",26973,276,4,3,11,0.4,0.4,0.2,0.6,0,0.2,0,0.2,0.6,0,0,0.4
"26974",26974,276,4,4,12,0.4,0.2,0.6,0.6,0,0.4,0,0.4,0.2,0.2,0.6,0.4
"26975",26975,276,4,5,13,0.4,0.4,0.6,0.6,0,0.2,0.6,0.6,0.4,0.2,0.6,0.4
"26976",26976,276,5,1,14,0.6,0.6,0.6,0.6,0,0.4,0,0.6,0.4,0.2,0.4,0.4
"26977",26977,276,5,2,15,0.6,0.6,0.2,0,0,0.2,0,0,0.8,0.6,0,0.2
"26978",26978,276,5,3,16,0.6,0.4,0.4,0.6,0,0,0,0.4,0.6,0.6,0.2,0
"26979",26979,276,5,4,17,0.6,0.6,0.2,0.6,0,0.2,0,0.2,0.6,0.6,0.2,0
"26980",26980,276,5,5,18,0.8,0.8,0.2,0.2,0,0.2,0,0.2,0.8,0.8,0,0.2
"26981",26981,276,6,1,19,0.8,0.8,0.4,0,0,0.2,0,0.2,0.6,0.8,0.2,0
"26982",26982,276,6,2,20,0.2,0.4,0.6,0.6,0,0.6,0,0.6,0.4,0.6,0.6,0.4
"26983",26983,276,6,3,21,0.4,0.4,0.6,0.6,0,0.2,0,0.4,0.4,0.6,0.4,0.4
"26984",26984,276,6,4,22,0.6,0.6,0.2,0.2,0,0.2,0,0.2,0.6,0.8,0.2,0.2
"26985",26985,276,6,5,23,0.6,0.4,0.4,0.2,0,0.2,0,0.2,0.4,0.6,0.2,0
"26986",26986,276,6,6,24,0.8,0.6,0.2,0,0,0,0,0,0.6,0.8,0.4,0
"26987",26987,276,7,1,25,0.6,0.6,0.4,0.2,0,0,0,0.2,0.6,0.8,0,0
"26988",26988,276,7,2,26,0.6,0.6,0.2,0,0,0.2,0,0.2,0.6,0.8,0.2,0
"26989",26989,276,7,3,27,0.4,0.4,0.4,0.2,0,0,0,0.2,0.6,0.8,0.2,0
"26990",26990,276,7,4,28,0.6,0.6,0.2,0.2,0,0,0,0.2,0.4,0.6,0.6,0
"26991",26991,276,7,5,29,0.6,0.8,0.2,0.4,0,0,0,0.2,0.4,0.8,0.2,0
"26992",26992,276,7,6,30,0.6,0.6,0.4,0.6,0,0,0,0.4,0.6,0.8,0.2,0
"26993",26993,276,8,1,31,0.8,0.6,0.2,0.2,0,0,0,0,0.6,0.8,0,0
"26994",26994,276,8,2,32,0.6,0.4,0.4,0.4,0,0,0,0,0.6,0.8,0,0
"26995",26995,276,8,3,33,0.6,0.6,0.4,0,0,0,0,0.2,0.6,0.8,0,0
"26996",26996,276,8,4,34,0.6,0.6,0.2,0,0,0,0,0.2,0.6,0.8,0,0
"26997",26997,276,8,5,35,0.6,0.6,0.2,0.2,0,0,0,0.2,0.6,0.8,0,0
"26998",26998,276,8,6,36,0.6,0.6,0.2,0,0,0,0,0.2,0.6,0.8,0,0
"26999",26999,276,9,1,37,0.6,0.6,0.2,0,0,0,0,0,0.6,0.6,0,0
"27000",27000,276,9,2,38,0.6,0.6,0.2,0,0,0,0,0.2,0.6,0.8,0,0
"27001",27001,276,9,3,39,0.6,0.8,0,0,0,0,0,0,0.6,0.8,0,0
"27002",27002,276,9,4,40,0.6,0.6,0.2,0,0,0,0,0,0.6,0.8,0,0
"27003",27003,276,9,5,41,0.8,0.6,0.2,0,0,0,0,0,0.6,0.8,0,0
"27004",27004,276,9,6,42,0.4,0.4,0.2,0,0,0,0,0.2,0.8,0.8,0,0.2
"27005",27005,276,10,1,43,0.6,0.8,0.2,0,0,0,0,0,1,0.4,0,0
"27006",27006,276,10,2,44,0.8,0.6,0.2,0,0,0,0,0.6,0.8,0.8,0,0
"27007",27007,276,10,3,45,0.8,0.6,0,0,0,0,0,0.6,0.8,0.8,0,0
"27008",27008,276,10,4,46,0.6,0.8,0.2,0.6,0,0,0,0,0.4,0.8,0,0
"27009",27009,276,10,5,47,0.6,0.6,0.4,0,0,0,0,0,0.4,0.6,0.4,0
"27010",27010,276,10,6,48,0.6,0.6,0.2,0.2,0,0,0,0.2,0.4,0.6,0,0
"27011",27011,276,11,1,49,0.6,0.4,0.4,0.6,0,0,0,0,0.4,0.8,0,0
"27012",27012,276,11,2,50,0.6,0.6,0.2,0,0,0,0,0,0.4,0.8,0,0
"27013",27013,276,11,3,51,0.6,0.6,0.2,0.4,0,0,0,0.2,0.6,0.6,0.2,0
"27014",27014,276,11,4,52,0.6,0.8,0.2,0,0,0,0,0,0.6,0.8,0,0
"27015",27015,276,11,5,53,0.6,0.4,0.2,0,0,0,0,0.2,0.6,1,0,0
"27016",27016,276,11,6,54,0.6,0.8,0.2,0,0,0,0,0.2,0.6,0.8,0,0
"27017",27017,276,12,1,55,0.8,0.8,0,0,0,0,0,0,0.6,0.8,0,0
"27018",27018,276,12,2,56,0.6,0.8,0.2,0,0,0,0,0,0.8,0.8,0,0
"27019",27019,276,12,3,57,0.8,0.8,0.2,0,0,0,0,0,0.8,0.8,0,0
"27020",27020,276,12,4,58,0.8,0.8,0.2,0,0,0,0,0,0.6,0.8,0,0
"27021",27021,276,12,5,59,0.4,0.6,0,0.2,0,0,0,0.2,0.6,0.6,0,0
"27022",27022,276,12,6,60,0.4,0.8,0,0,0,0,0,0,0.6,0.8,0,0
"27023",27023,276,13,1,61,0.6,0.8,0.2,0,0,0,0,0.2,0.8,0.8,0,0
"27024",27024,276,13,2,62,0.4,0.8,0.2,0,0,0,0,0,0.6,0.8,0,0
"27025",27025,276,13,3,63,0.8,0.8,0,0,0,0,0,0,0.8,0.8,0,0
"27026",27026,276,13,4,64,0.4,0.6,0.2,0.2,0,0,0,0,0.4,0.6,0,0
"27027",27027,276,13,5,65,0.4,0.6,0,0,0,0,0,0,0.4,0.8,0,0
"27028",27028,276,13,6,66,0.4,0.4,0,0,0,0,0,0.2,0.4,0.6,0,0.4
"27029",27029,276,14,1,67,0.6,0.6,0.2,0,0,0,0,0,0.6,0.8,0,0
"27030",27030,276,14,2,68,0.6,0.8,0.2,0,0,0,0,0,0.8,0.6,0,0
"27031",27031,276,14,3,69,0.4,0.6,0,0,0,0,0,0,0.6,0.6,0,0
"27032",27032,276,14,4,70,0.6,0.8,0.2,0,0,0,0,0,0.6,0.8,0,0
"27033",27033,276,14,5,71,0.4,0.4,0.2,0.2,0,0,0,0,0.4,0.8,0,0
"27034",27034,276,14,6,72,0.4,0.6,0.2,0,0,0,0,0,0.6,0.8,0,0
"27035",27035,277,1,1,1,0.8,0.8,0.6,0.2,0,0,0,0,0.6,0.6,0,0
"27036",27036,277,1,2,2,0.8,0.8,0.4,0.2,0,0,0,0.2,0.6,0.6,0,0
"27037",27037,277,1,3,3,0.6,0.4,0.2,0,0,0,0,0.4,0.4,0.4,0,0
"27038",27038,277,2,1,4,0.4,0.4,0.2,0,0,0,0,0,0.4,0.4,0,0
"27039",27039,277,2,2,5,0.6,0.6,0,0,0,0,0,0.2,0.4,0.4,0,0
"27040",27040,278,1,1,1,0.4,0,0,0,0,0,0,0,0.4,0.8,0.4,0.2
"27041",27041,279,1,1,1,1,1,0.4,0.2,0.2,0.4,0,0.4,0.6,0.8,0,0
"27042",27042,279,1,2,2,1,0.8,0.2,0.6,0,0,0,0,0.2,0.2,0.2,0
"27043",27043,279,1,3,3,0,0.2,0,0,0.4,0,0,0,0,0.8,0,0
"27044",27044,279,1,4,4,0,0,0,0,0.6,0.2,0,0.2,0.6,0.6,0,0
"27045",27045,279,1,5,5,0.6,0.8,0.2,0,0,0,0,0,0.8,0.8,0,0
"27046",27046,279,1,6,6,0.8,0.8,0,0,0,0,0,0,0.8,1,0,0
"27047",27047,279,2,1,7,0.6,0.6,0,0,0.8,0,0,0.4,0.4,0.4,0,0
"27048",27048,279,2,2,8,0.2,0,0,0.6,0,0,0.4,0.6,0,0,0.6,1
"27049",27049,279,2,3,9,0.6,0.6,0,0,0,0,0,0,0.2,0.6,0,0
"27050",27050,279,2,4,10,0.6,0.6,0,0,0,0,0,0.4,0.6,0,0,0
"27051",27051,279,2,5,11,0,0,0,0,0,0,0,0,0,0.6,0,0
"27052",27052,279,2,6,12,0.6,0.4,0.6,0.6,0.6,0.4,0.6,0.4,0.6,0.4,0.6,0.6
"27053",27053,279,3,1,13,0.6,0.6,0.4,0,0,0,0,0,0,0.6,0,0
"27054",27054,279,3,2,14,0.4,0.6,0.4,0.4,0.6,0.2,1,0.4,0.2,0.6,0.4,0.6
"27055",27055,279,3,3,15,0.8,0.8,0,0,0,0,0,0,0.6,0.6,0,0
"27056",27056,279,3,4,16,0.8,0.8,0,0,0,0,0,0,0,0,0,0
"27057",27057,279,3,5,17,0.4,0.8,0.4,0.6,0.4,0.6,0.6,0.6,0.6,0.2,1,0
"27058",27058,279,4,1,18,0.8,0.6,0.4,0,0,0,0,0,0,0,0,0
"27059",27059,279,4,2,19,0.6,0.6,0.6,0.4,0.2,0.6,0.8,0.4,0.4,0.6,0.6,0.6
"27060",27060,279,4,3,20,0.6,0.2,0,0.8,0,0,0.4,0.2,0.4,0.2,0.4,0.4
"27061",27061,279,4,4,21,0.8,0.6,0.4,0.4,0.2,0.4,0.6,0.6,0.4,0.4,0.4,0.6
"27062",27062,279,4,5,22,0.6,0.6,0,0,0,0,0,0,0.4,0.6,0,0
"27063",27063,279,4,6,23,0,0.2,0.2,0.2,0,0,0,0,0,0,0,0
"27064",27064,279,5,1,24,0.6,0.6,0,0,0,0,0,0.4,0.6,0.4,0,0
"27065",27065,279,5,2,25,1,0.8,0.2,0,0,0,0,0,0,0.8,0,0
"27066",27066,279,5,3,26,0.8,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.4,0.2,0.4
"27067",27067,279,5,4,27,1,0.8,0,0,0.8,0,0,0,0.6,0.8,0,0
"27068",27068,279,6,1,28,1,1,0,0,0,0,0,0,0.4,0.8,0,0
"27069",27069,279,6,2,29,0,0,0,0,0,0,0,0.4,0,0.6,0,0
"27070",27070,279,6,3,30,0.4,0.6,0,0,0,0,0,0,0,0.8,0,0
"27071",27071,279,6,4,31,0.6,0.4,0,0.2,0,0,0,0.4,0,0.4,0,0
"27072",27072,279,6,5,32,0.6,0.4,0.6,0,0,0,0,0,0,0.4,0,0
"27073",27073,279,7,1,33,0.8,0.6,0,0,0,0,0,0,1,1,0,0
"27074",27074,279,7,2,34,0.8,0.8,0,0,0,0,0,0,0.4,0.6,0,0
"27075",27075,279,7,3,35,0.4,0.2,0,0,0,0,0,0,0.4,0.2,0,0
"27076",27076,279,7,4,36,0.2,0.6,0,0,0,0,0,0,0.6,0.6,0,0
"27077",27077,279,7,5,37,0.4,0.4,0,0,0,0,0,0,0,0,0,0
"27078",27078,279,7,6,38,0,0,1,0,0,0,0,0,0,0,0,0
"27079",27079,279,8,1,39,0.4,1,0.2,0,1,0,0.2,0.4,0.8,0.8,0.4,0
"27080",27080,279,8,2,40,0.8,1,0.4,0,0,0,0,0,0.6,1,0,0
"27081",27081,279,8,3,41,1,1,0,0,0,0,0,0.2,0.8,0.8,0,0
"27082",27082,279,8,4,42,0.6,0.8,0,0,0.6,0,0,0,0.4,0.8,0,0
"27083",27083,279,8,5,43,0.2,0.2,0.4,0.8,0,0.4,0,1,0,0,0.4,1
"27084",27084,279,9,1,44,0.6,0.6,0,0,0,0,0,0.4,0.4,0.4,0,0
"27085",27085,279,9,2,45,0,0.8,0,0.4,0,0,0,0.2,0.2,0.6,0,0
"27086",27086,279,9,3,46,0.8,0.8,0,0,0,0,0,0,0.4,0.8,0,0
"27087",27087,279,9,4,47,0.8,0.8,0,0,0,0,0,0,0.4,0.8,0,0.4
"27088",27088,279,9,5,48,0.6,0.6,0.6,0.4,0,0.2,0.6,0.2,0,0.6,0,0
"27089",27089,279,9,6,49,0.4,0.8,0.6,0.4,0,0.4,0.4,0.4,0.2,0,0.4,0.6
"27090",27090,279,9,7,50,0.6,0,0,0,0,0,0,0.6,0.8,0.8,0,0
"27091",27091,279,10,1,51,0.6,0.8,0,0,0.4,0,0,0,0,0.4,0,0
"27092",27092,279,10,2,52,0,0.2,0.2,0.6,0,0,0,0.4,0,0,0,0
"27093",27093,279,10,3,53,0.8,0.8,0,0.6,0.2,0.8,1,1,0.8,0.6,0,0.8
"27094",27094,279,10,4,54,0.8,0.2,0.8,0.4,0.2,0.8,0.4,0.2,0.6,0.4,0.6,0.6
"27095",27095,279,10,5,55,0.4,0.4,0.6,0.8,0.2,0.4,0.2,0.6,0,0.2,0.2,0.8
"27096",27096,279,10,6,56,0.4,0,0.4,0.6,0,0.6,0.6,0.6,0.2,0.6,0.2,0.6
"27097",27097,279,11,1,57,0,0,0,0,0,0,0,0,0.4,0.4,0,0
"27098",27098,279,11,2,58,0.6,0.6,0,0,0,0,0,0.2,0.2,0.4,0.6,0
"27099",27099,279,11,3,59,1,1,0,0,0,0,0,0,0.6,0.4,0,0
"27100",27100,279,11,4,60,1,1,0,0,0,0,0,0,0.6,0.2,0,0
"27101",27101,279,11,5,61,0.8,0.8,0,0,0,0,0,0,1,0.8,0,0
"27102",27102,279,11,6,62,0.6,0.6,0.2,0,0,0,0,0.4,0.6,0.6,0,0
"27103",27103,279,12,1,63,0.4,0.8,0,0,0,0,0,0,0,0.6,0,0
"27104",27104,279,12,2,64,0.2,0.4,0.2,0.2,0,0,0,0.6,0.6,0.4,0,0
"27105",27105,279,12,3,65,0.8,0.6,0,0,0.2,0,0,0,0.6,0.6,0,0
"27106",27106,279,12,4,66,0.8,0.6,0,0,0.6,0,0,0,1,1,0,0.4
"27107",27107,279,13,1,67,0.8,0.8,0,0,0,0,0,0,0.4,0.6,0,0
"27108",27108,279,13,2,68,1,1,0,0,0,0,0,0,1,0,0,0
"27109",27109,279,13,3,69,0.4,0.2,0,0,0,0,0,0,0.4,0.6,0,0
"27110",27110,279,13,4,70,0.4,0.2,0,0,0,0,0,0.6,0,0,0.4,0
"27111",27111,279,13,5,71,0,0,0,0,0,0,0,0,0,0,0,0
"27112",27112,279,14,1,72,0.8,0.8,0,0,0,0,0,0,0.4,0.6,0,0
"27113",27113,279,14,2,73,1,0.8,0,0.2,0.2,0,0,0,0.6,0.6,0,0
"27114",27114,279,14,3,74,0.6,0.4,0.4,0,0,0,0,0,0,1,0,0
"27115",27115,280,1,1,1,0.6,0.6,0.4,0,0,0,0,0,0.4,0.6,0,0
"27116",27116,280,2,1,2,0.4,0.4,0,0.2,0,0,0,0,0.2,0.4,0,0
"27117",27117,280,2,2,3,0.6,0.6,0,0,0,0,0,0.2,0.4,0.4,0,0
"27118",27118,280,2,3,4,0.2,0.2,0,0,0,0,0,0.2,0,0.2,0,0
"27119",27119,280,3,1,5,0.4,0.4,0.2,0,0,0,0,0.2,0.6,0.4,0,0
"27120",27120,280,3,2,6,0.6,0.6,0.2,0,0,0,0.2,0,0.6,0.8,0,0
"27121",27121,280,3,3,7,0.6,0.8,0.4,0,0,0,0,0,0.2,0.6,0,0
"27122",27122,280,3,4,8,0.6,0.8,0.2,0,0,0,0,0,0.6,0.6,0,0
"27123",27123,280,4,1,9,0.6,0.6,0,0,0,0,0,0,0.6,0.8,0,0
"27124",27124,280,4,2,10,0.2,0,0.2,0.4,0,0,0,0.4,0,0.4,0,0
"27125",27125,280,4,3,11,0.4,0.2,0.2,0,0,0,0,0.2,0.2,0.4,0.2,0
"27126",27126,280,5,1,12,0.6,0.6,0,0,0,0,0,0.2,0.4,0.6,0,0
"27127",27127,280,6,1,13,0.4,0.4,0.2,0,0,0,0,0,0.6,0.8,0,0
"27128",27128,280,6,2,14,0.4,0.4,0,0,0,0,0,0,0.2,0.4,0,0
"27129",27129,280,7,1,15,0.4,0.2,0,0,0,0,0,0,0.2,0.4,0,0
"27130",27130,280,7,2,16,0.2,0.2,0,0,0,0,0,0,0,0.4,0,0
"27131",27131,280,8,1,17,0.2,0.4,0,0.2,0,0,0.2,0.4,0,0.4,0,0
"27132",27132,280,8,2,18,0.4,0.6,0,0,0,0,0,0.2,0.6,0.6,0,0
"27133",27133,280,8,3,19,0.2,0.2,0,0.2,0,0,0.2,0.2,0.4,0.6,0.2,0
"27134",27134,280,8,4,20,0.6,0.6,0.4,0,0,0,0.2,0.2,0.6,0.4,0,0
"27135",27135,280,8,5,21,0.6,0.6,0.2,0,0,0,0,0,0,0.6,0,0
"27136",27136,280,9,1,22,0.6,0.6,0.2,0,0,0,0,0,0.4,0.6,0,0
"27137",27137,280,10,1,23,0.4,0.6,0,0,0,0,0,0.2,0.6,0.6,0,0
"27138",27138,280,10,2,24,0.4,0.6,0,0,0,0,0,0.2,0.4,0.6,0,0
"27139",27139,280,10,3,25,0.2,0,0.4,0.2,0,0,0.2,0,0,0.4,0,0
"27140",27140,280,11,1,26,0.2,0,0,0.4,0,0,0,0.2,0,0.4,0,0
"27141",27141,280,12,1,27,0.8,0.6,0,0,0,0,0,0,0.8,0.8,0,0
"27142",27142,280,12,2,28,0.6,0.6,0,0,0,0,0,0,0.8,0.8,0,0
"27143",27143,280,13,1,29,0.4,0.2,0.2,0,0,0,0,0.2,0.2,0.6,0,0
"27144",27144,280,13,2,30,0.4,0.6,0,0,0,0,0,0.2,0.2,0.6,0.2,0
"27145",27145,280,13,3,31,0.6,0.6,0,0,0,0,0,0.2,0.4,0.8,0,0
"27146",27146,280,13,4,32,0.4,0.4,0,0,0,0,0,0.2,0.2,0.8,0,0
"27147",27147,280,13,5,33,0.4,0.4,0.2,0,0,0,0,0,0.8,0.4,0,0
"27148",27148,280,13,6,34,0.8,0.8,0.2,0,0,0,0,0.2,0.6,0.8,0,0
"27149",27149,280,13,7,35,0.6,0.6,0,0,0,0,0,0.4,0.2,0.4,0.2,0
"27150",27150,280,13,8,36,0.2,0.2,0.2,0,0,0,0.2,0.2,0.2,0.6,0,0.2
"27151",27151,280,14,1,37,0.6,0.6,0.2,0,0,0,0,0.2,0.4,0.6,0,0
"27152",27152,280,14,2,38,0.6,0.6,0.4,0,0,0,0.2,0.2,0.6,0.4,0,0
"27153",27153,280,14,3,39,0.6,0.8,0,0,0,0,0,0.2,0.4,0.6,0,0
"27154",27154,280,14,4,40,0.6,0.8,0.4,0,0,0,0,0.2,0.4,0.6,0,0
"27155",27155,280,14,5,41,0.4,0.4,0.2,0,0,0,0,0.2,0.4,0.8,0,0
"27156",27156,280,14,6,42,0.6,0.8,0.2,0,0,0,0,0.2,0.6,0.8,0.2,0
