"","X","ID","day","beep","observationID","Proud","Success","Superior","Angry","Excluded","Envious","Resentful","Ashamed","Insecure","Enthusiastic","Relaxed","Anxious","Sad","Lonely"
"50628",50628,1658,11,2,22,0.4,0.6,0.2,0,0.6,0,0,0,0,0.4,0.6,0,0.4,0.6
"50629",50629,1658,12,1,23,0,0,0,0,0,0,0,0,0,0,0.4,0,0.4,0.4
"50630",50630,1658,12,2,24,0.4,0.4,0,0,0.2,0,0,0,0,0.8,0.6,0,0,0.6
"50631",50631,1658,12,3,25,0,0,0,0.8,0.6,0,0,0,0,0,0,0,0.6,0.6
"50632",50632,1658,13,1,26,0,0.2,0,0.4,0.6,0,0,0,0,0.4,0.4,0,0.6,0.6
"50633",50633,1658,13,2,27,0,0,0,0,0.6,0,0,0,0,0.8,0.8,0,0.4,0.6
"50634",50634,1658,14,1,28,0,0,0,0,0.2,0,0,0,0,0.6,0.8,0,0.6,0.6
"50635",50635,1658,15,1,29,0,0,0,0,0.6,0,0,0,0,0.4,0.6,0,0.6,0.6
"50636",50636,1659,1,1,1,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0
"50637",50637,1659,1,2,2,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0
"50638",50638,1660,1,1,1,0.2,0.4,0,0,0,0,0,0,0,0.2,0.6,0,0,0
"50639",50639,1660,1,2,2,0.2,0.2,0.2,0,0,0,0,0,0,0.2,0.4,0,0,0.2
"50640",50640,1660,1,3,3,0.2,0.4,0,0,0,0,0,0,0,0.2,0.6,0,0,0
"50641",50641,1660,1,4,4,0.2,0.2,0.2,0,0,0,0,0,0,0.2,0.4,0,0,0
"50642",50642,1660,2,1,5,0,0.2,0,0,0,0,0,0,0,0.2,0.6,0,0,0.2
"50643",50643,1660,2,2,6,0.2,0.2,0,0,0,0,0.2,0,0,0.2,0.4,0,0,0.2
"50644",50644,1660,2,3,7,0.2,0.4,0,0,0,0,0,0,0,0.2,0.4,0,0,0
"50645",50645,1660,2,4,8,0.2,0.4,0,0,0,0,0,0,0,0,0.4,0,0,0
"50646",50646,1660,2,5,9,0.2,0.2,0,0,0,0,0,0,0,0.2,0.4,0,0,0
"50647",50647,1660,2,6,10,0.4,0.4,0,0,0,0,0,0,0,0.2,0.4,0,0,0
"50648",50648,1660,3,1,11,0,0.2,0,0,0,0,0,0,0,0,0.4,0,0,0.2
"50649",50649,1660,3,2,12,0.2,0.2,0.2,0,0,0,0,0,0,0.2,0.4,0,0,0
"50650",50650,1660,3,3,13,0.2,0.4,0.2,0,0,0,0,0,0,0,0.6,0,0,0
"50651",50651,1660,3,4,14,0.2,0.4,0,0,0,0,0,0,0,0,0.4,0,0,0
"50652",50652,1660,3,5,15,0.2,0.4,0,0,0,0,0,0,0,0,0.4,0,0.4,0.4
"50653",50653,1660,3,6,16,0,0.2,0,0,0,0,0,0,0,0.2,0.4,0,0,0
"50654",50654,1660,4,1,17,0.6,0.6,0.2,0,0.2,0,0,0,0,0,0.2,0,0.4,0.4
"50655",50655,1660,4,2,18,0,0.4,0,0,0,0,0,0,0,0.2,0.2,0,0,0
"50656",50656,1660,4,3,19,0.2,0.2,0,0,0,0,0,0,0,0.2,0.4,0,0,0
"50657",50657,1660,4,4,20,0.2,0.2,0,0,0,0,0,0,0,0.2,0.4,0,0,0
"50658",50658,1660,5,1,21,0.2,0.2,0,0,0,0,0,0,0,0.2,0.4,0,0,0
"50659",50659,1660,5,2,22,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0
"50660",50660,1660,5,3,23,0.2,0.2,0,0,0,0,0,0,0,0.2,0.2,0,0,0
"50661",50661,1660,5,4,24,0.2,0,0.2,0,0,0,0,0,0,0.4,0.4,0,0,0
"50662",50662,1660,5,5,25,0.2,0.2,0,0,0,0,0,0,0,0,0.4,0,0,0
"50663",50663,1660,6,1,26,0.2,0,0,0,0,0,0,0,0,0.4,0.6,0,0,0
"50664",50664,1660,6,2,27,0.2,0,0.2,0.2,0,0,0,0,0,0,0.4,0.2,0,0
"50665",50665,1660,6,3,28,0.2,0.4,0,0,0,0,0,0,0,0.2,0.4,0,0,0.2
"50666",50666,1660,6,4,29,0,0.2,0.2,0,0,0,0,0,0,0.2,0.2,0,0,0
"50667",50667,1660,7,1,30,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0
"50668",50668,1660,7,2,31,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0
"50669",50669,1660,7,3,32,0.2,0.2,0,0,0,0,0,0,0,0.4,0.4,0,0,0
"50670",50670,1660,7,4,33,0,0.2,0.2,0,0,0,0,0,0,0,0.4,0,0,0
"50671",50671,1660,7,5,34,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0
"50672",50672,1660,8,1,35,0,0.2,0,0,0,0,0,0.2,0,0,0.4,0,0,0
"50673",50673,1660,8,2,36,0,0,0.2,0,0,0,0,0,0,0.2,0.4,0,0,0.2
"50674",50674,1660,8,3,37,0.2,0.2,0,0,0,0,0,0,0,0,0.6,0,0,0.2
"50675",50675,1660,8,4,38,0.2,0.2,0,0,0,0,0,0,0,0.2,0.4,0,0,0
"50676",50676,1660,8,5,39,0.2,0.2,0,0.2,0,0,0,0,0,0.4,0.4,0,0,0.2
"50677",50677,1660,8,6,40,0,0.2,0,0,0,0,0,0,0,0.2,0.4,0,0,0
"50678",50678,1660,9,1,41,0,0.2,0,0,0,0,0,0,0,0.2,0.4,0,0,0.2
"50679",50679,1660,9,2,42,0.2,0.2,0,0,0,0,0,0,0,0.2,0.4,0,0,0
"50680",50680,1660,9,3,43,0.2,0.4,0,0,0,0,0,0,0,0.2,0.4,0,0,0
"50681",50681,1660,9,4,44,0,0.2,0,0,0,0,0,0,0,0,0.4,0,0,0
"50682",50682,1660,10,1,45,0.2,0.2,0,0,0,0,0,0,0,0,0.4,0,0,0
"50683",50683,1660,10,2,46,0.4,0.4,0,0,0,0,0,0,0,0.2,0.6,0,0,0
"50684",50684,1660,10,3,47,0.2,0.2,0,0,0,0,0,0,0,0.2,0.6,0,0,0
"50685",50685,1660,11,1,48,0.4,0.4,0,0,0,0,0,0,0,0.2,0.6,0,0,0
"50686",50686,1660,11,2,49,0,0,0,0,0,0,0,0,0,0.2,0.4,0,0,0
"50687",50687,1660,11,3,50,0.2,0.2,0,0,0,0,0,0,0,0,0.4,0,0,0
"50688",50688,1660,12,1,51,0,0.4,0.2,0,0,0,0,0,0,0,0.4,0,0,0
"50689",50689,1660,12,2,52,0,0,0,0.4,0.6,0.2,0.2,0,0,0,0,0,0.6,0.6
"50690",50690,1660,12,3,53,0.2,0.2,0,0,0,0,0,0,0,0,0.6,0,0,0.2
"50691",50691,1660,12,4,54,0.2,0.2,0,0,0,0,0,0,0,0,0.4,0,0,0
"50692",50692,1660,12,5,55,0.2,0.2,0,0,0,0,0,0,0,0,0.4,0,0,0
"50693",50693,1660,13,1,56,0.2,0.2,0,0,0,0,0,0,0,0.2,0.2,0,0,0.2
"50694",50694,1660,13,2,57,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0
"50695",50695,1660,13,3,58,0.2,0.4,0.2,0,0,0,0,0,0,0,0.4,0,0,0
"50696",50696,1660,13,4,59,0.2,0.2,0,0,0,0,0,0,0,0,0.2,0,0.4,0.4
"50697",50697,1660,14,1,60,0.2,0.2,0.6,1,0,0,0,0,0,0,0.4,0,0,0
"50698",50698,1660,14,2,61,0.2,0.4,0.2,0,0,0,0,0,0,0.2,0.4,0,0,0
"50699",50699,1660,14,3,62,0.2,0.4,0,0,0,0,0,0,0,0.2,0.4,0,0,0
"50700",50700,1661,1,1,1,0.2,0.2,0.2,0.4,0,0,0,0,0,0.4,0,0,0,0
"50701",50701,1661,1,2,2,0.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0.2
"50702",50702,1661,1,3,3,0.6,0.6,0.2,0.2,0,0,0,0.4,0,0,0,0,0,0
"50703",50703,1661,1,4,4,0.2,0.2,0,0.4,0,0,0,0,0,0.4,0.2,0,0,0
"50704",50704,1661,2,1,5,0.4,0.6,0.2,0,0,0,0,0,0,0.6,0.4,0,0,0
"50705",50705,1661,2,2,6,0.4,0.6,0.2,0,0,0,0,0,0,0,0.6,0,0,0.2
"50706",50706,1661,2,3,7,0.2,0.2,0.4,0.2,0,0,0,0,0,0,0,0,0,0
"50707",50707,1661,2,4,8,0.2,0.2,0.2,0.2,0.6,0.4,0.2,0,0,0.4,0,0,0.4,0.6
"50708",50708,1661,2,5,9,0.4,0.2,0.6,0.2,0,0,0,0,0,0,0.2,0,0.2,0.2
"50709",50709,1661,3,1,10,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0
"50710",50710,1661,3,2,11,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0,0
"50711",50711,1661,3,3,12,0,0.4,0,0,0,0,0,0,0,0,0.6,0,0,0.2
"50712",50712,1661,3,4,13,0.2,0.4,0,0.2,0,0,0,0,0,0,0,0,0,0
"50713",50713,1661,3,5,14,0.4,0.6,0,0,0,0,0,0.2,0,0,0.2,0,0,0
"50714",50714,1661,4,1,15,0.2,0.2,0,0.2,0,0,0,0,0,0,0.2,0,0,0
"50715",50715,1661,4,2,16,0.2,0,0,0,0,0,0,0,0,0,0.4,0,0,0
"50716",50716,1661,4,3,17,0.4,0.6,0,0,0,0.2,0,0,0,0.6,0.2,0,0,0.2
"50717",50717,1661,4,4,18,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,0
"50718",50718,1661,5,1,19,0.4,0.4,0,0,0,0,0,0,0,0.6,0.2,0,0,0
"50719",50719,1661,5,2,20,0,0,0,0.4,0,0,0,0,0,0,0,0.2,0.2,0.2
"50720",50720,1661,6,1,21,0.2,0.4,0,0,0,0,0,0,0,0.2,0.2,0,0,0.2
"50721",50721,1661,6,2,22,0.2,0.2,0,0,0,0.2,0,0,0,0.2,0.4,0,0.2,0
"50722",50722,1661,6,3,23,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0
"50723",50723,1661,7,1,24,0.4,0.2,0,0,0,0,0,0,0,0.2,0.4,0,0,0.2
"50724",50724,1661,7,2,25,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0.2,0.2
"50725",50725,1661,7,3,26,0.2,0.4,0,0,0,0,0,0,0,0.4,0.2,0,0,0
"50726",50726,1661,7,4,27,0,0.4,0,0,0,0,0,0,0,0.2,0.2,0,0,0
"50727",50727,1661,8,1,28,0.4,0.4,0,0,0,0,0,0,0,0,0.4,0,0,0.2
"50728",50728,1661,8,2,29,0.6,0.2,0,0,0,0,0,0,0,0.2,0.4,0,0,0
"50729",50729,1661,8,3,30,0.6,0.4,0,0,0,0,0,0,0,0.2,0.4,0,0,0.2
"50730",50730,1661,8,4,31,0.4,0,0,0,0,0,0,0,0,0.2,0.4,0,0,0.2
"50731",50731,1661,9,1,32,0.4,0.2,0,0,0,0,0,0,0,0.4,0.2,0,0,0
"50732",50732,1661,9,2,33,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0
"50733",50733,1661,10,1,34,0.4,0.4,0,0,0,0,0,0,0,0.4,0.6,0,0,0.2
"50734",50734,1661,10,2,35,0.2,0,0.2,0.4,0.6,0.4,0.2,0.2,0.2,0,0,0.2,0,0.4
"50735",50735,1661,11,1,36,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0
"50736",50736,1661,11,2,37,0.2,0.2,0,0.2,0,0,0,0,0,0.2,0.2,0,0,0.2
"50737",50737,1661,11,3,38,0,0,0.2,0.4,0.6,0.6,0.6,0.4,0.4,0,0,0.2,0.4,0.6
"50738",50738,1661,12,1,39,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0
"50739",50739,1661,13,1,40,0.4,0.2,0,0,0,0,0,0,0,0.4,0.2,0,0,0
"50740",50740,1662,1,1,1,0,0,0,0,0.6,0,0.2,0,0,0,0.4,0,0,1
"50741",50741,1663,1,1,1,0,0,0,0,0,0,0,0,0,0.8,0.8,0,0,0
"50742",50742,1663,1,2,2,0,1,0,0,0,0,0,0,0,0,0.8,0,0,0
"50743",50743,1663,1,3,3,0.8,1,0,0,0,0,0,0,0,0.4,0.8,0,0,0
"50744",50744,1663,2,1,4,0.4,0.6,0,0,0,0,0,0,0,0.4,0.6,0,0,0
"50745",50745,1663,2,2,5,0.8,0.8,0,0,0,0,0,0,0,0.8,0.6,0,0,0
"50746",50746,1663,3,1,6,0.6,0.4,0,0.8,0,0,0,0,0.8,0.6,0.6,0,0,0
"50747",50747,1663,4,1,7,0.2,0.8,0,0,0,0,0,0,0,0.4,0.4,0,0,0
"50748",50748,1663,5,1,8,0,0.8,0,0.6,0,0,0,0,0,0,0.6,0,0,0
"50749",50749,1663,5,2,9,0.2,0.8,0,0,0,0,0,0,0,0,0.8,0,0,0
"50750",50750,1663,6,1,10,0.6,0.8,0,0,0,0,0,0.2,0,0.6,0.8,0,0,0
"50751",50751,1663,7,1,11,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.8,0.2,0.2,0
"50752",50752,1663,9,1,12,0.2,0.8,0,0,0,0,0,0,0,0.6,0.8,0,0,0
"50753",50753,1663,10,1,13,0.2,0.8,0,0,0,0,0,0,0,0.2,0.8,0,0,0
"50754",50754,1663,10,2,14,0.4,0.8,0.6,0.2,0,0,0,0,0,0.4,0.6,0,0.6,0
"50755",50755,1663,11,1,15,0.2,0.8,0,0,0,0,0,0,0.4,0.2,0.6,0,0,0
"50756",50756,1663,13,1,16,0.2,0.2,0.2,0,0,0,0,0,0.2,0,0.6,0,0,0.4
"50757",50757,1663,13,2,17,0,0.2,0,0,0,0,0,0,0,0.6,1,0,0,0
"50758",50758,1663,14,1,18,0.6,0.8,0.2,0,0,0,0,0.4,0,0,0.6,0,0,0
"50759",50759,1664,1,1,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2
"50760",50760,1664,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50761",50761,1664,1,3,3,0.6,0.8,0,0,0,0,0,0,0,1,0,0,0,0
"50762",50762,1664,1,4,4,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.6
"50763",50763,1664,2,1,5,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0
"50764",50764,1664,2,2,6,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0
"50765",50765,1664,2,3,7,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0
"50766",50766,1664,2,4,8,0.2,0.6,0,0,0,0,0,0,0,0,0.6,0,0,0
"50767",50767,1664,2,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50768",50768,1664,3,1,10,0.4,0,0,0,0,0,0,0,0,0,0.6,0,0,0
"50769",50769,1664,3,2,11,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.6
"50770",50770,1664,3,3,12,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0
"50771",50771,1664,3,4,13,0.2,0.6,0.4,0,0,0,0,0,0,0,0,0,0,0.4
"50772",50772,1664,3,5,14,0,0.6,0,0,0,0,0,0,0,0.4,0,0,0,0
"50773",50773,1664,4,1,15,0.6,0.8,0.6,0,0,0,0,0,0,0.8,0.6,0,0,0
"50774",50774,1664,4,2,16,0,0,0,0,0,0,0,0,0.4,0,0.8,0,0,0.6
"50775",50775,1664,4,3,17,0,0.4,0.4,0,0,0,0,0,0.6,0,0,0,0,0
"50776",50776,1664,4,4,18,0.6,0.8,0,0,0,0,0,0,0,0,0,0,0,0
"50777",50777,1664,4,5,19,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0.4
"50778",50778,1664,4,6,20,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0
"50779",50779,1664,5,1,21,0.6,0.8,0.4,0,0,0,0,0,0,0.6,0,0,0,0
"50780",50780,1664,5,2,22,0,0,0.6,0,0,0,0,0,0,0.6,0,0,0,0
"50781",50781,1664,5,3,23,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.4
"50782",50782,1664,5,4,24,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0
"50783",50783,1664,5,5,25,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0.6
"50784",50784,1664,5,6,26,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.6
"50785",50785,1664,6,1,27,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"50786",50786,1664,6,2,28,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0.6
"50787",50787,1664,6,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50788",50788,1664,6,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6
"50789",50789,1664,7,1,31,0.6,1,0.2,0,0,0,0,0,0,0.8,0,0,0,0
"50790",50790,1664,7,2,32,0.8,1,0,0,0,0,0,0,0,0.6,0,0,0,0
"50791",50791,1664,7,3,33,0.8,1,0,0,0,0,0,0,0,0.8,0,0,0,0.2
"50792",50792,1664,7,4,34,1,0.8,0,0,0,0,0,0,0,1,0.6,0,0,0
"50793",50793,1664,8,1,35,0.8,1,0.2,0,0,0,0,0,0,0.8,0,0,0,0
"50794",50794,1664,8,2,36,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"50795",50795,1664,8,3,37,0.4,0.2,0,0,0,0,0,0,0.4,0,0,0,0,0
"50796",50796,1664,8,4,38,0.6,0.2,0,0,0,0,0,0,0,0,0.6,0,0,0
"50797",50797,1664,8,5,39,0,1,0,0,0,0,0,0,0,0.8,0,0,0,0
"50798",50798,1664,8,6,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50799",50799,1664,9,1,41,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0
"50800",50800,1664,9,2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50801",50801,1664,9,3,43,0,0.6,0,0,0,0,0,0,0,0,0.6,0,0,0
"50802",50802,1664,9,4,44,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0
"50803",50803,1664,9,5,45,0.6,0.8,0,0,0,0,0,0,0,0,0,0,0,0.6
"50804",50804,1664,10,1,46,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0
"50805",50805,1664,10,2,47,0.6,0.4,0,0,0,0,0,0,0,0,0,0,0,0
"50806",50806,1664,10,3,48,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0
"50807",50807,1664,10,4,49,0.4,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0
"50808",50808,1664,10,5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50809",50809,1664,11,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50810",50810,1664,11,2,52,0.4,0.8,0,0,0,0,0,0,0,0,0,0,0,0
"50811",50811,1664,11,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50812",50812,1664,11,4,54,0.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0
"50813",50813,1664,11,5,55,0.6,0.8,0.4,0,0,0,0,0,0,0.6,0,0,0,0
"50814",50814,1664,11,6,56,0.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0
"50815",50815,1664,12,1,57,0.4,0.6,0.8,0,0,0,0,0,0,0,0,0,0,0
"50816",50816,1664,12,2,58,0.6,1,0,0,0,0,0,0,0,0.8,0,0,0,0
"50817",50817,1664,13,1,59,0.4,0.4,0,0,0,0,0,0,0,0.6,0,0,0,0
"50818",50818,1664,13,2,60,0.6,0.8,0,0,0,0,0,0,0,0,0,0,0,0
"50819",50819,1664,13,3,61,0.6,0.8,0,0,0,0,0,0,0,0,0,0,0,0
"50820",50820,1664,14,1,62,0.6,0.6,0,0,0,0,0,0,0,0.6,0,0,0,0
"50821",50821,1664,14,2,63,0.6,0.8,0,0,0,0,0,0,0,0,0,0,0,0
"50822",50822,1665,1,1,1,0.6,1,0,0,0,0,0,0,0,1,0.6,0,0,0
"50823",50823,1665,1,2,2,0.6,0.6,0,0,0,0,0,0,0,0.6,0.6,0,0,0
"50824",50824,1665,2,1,3,0.2,0.2,0,0,0,0,0,0,0,0.8,0.6,0,0,0
"50825",50825,1665,2,2,4,0,0,0,0,0,0,0,0,0,0.8,0.6,0,0,0
"50826",50826,1665,2,3,5,0,0,0,0,0,0,0,0,0,0.8,0.8,0,0,0
"50827",50827,1665,2,4,6,0,0,0,0,0,0,0,0,0,0.8,0.8,0,0,0
"50828",50828,1665,2,5,7,0,0,0,0,0,0,0,0,0,0.8,0.8,0,0,0
"50829",50829,1665,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50830",50830,1665,3,1,9,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0
"50831",50831,1665,3,2,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"50832",50832,1665,3,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50833",50833,1665,4,1,12,0,0,0,0,0,0,0,0,0,0.8,0.8,0,0,0
"50834",50834,1665,5,1,13,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0
"50835",50835,1665,5,2,14,0,0.8,0,0,0,0,0,0,0,0.8,0.8,0,0,0
"50836",50836,1665,5,3,15,0,0,0,0,0,0,0,0,0,0.8,0.8,0,0,0
"50837",50837,1665,5,4,16,0,0.6,0,0,0,0,0,0,0,0.4,0.4,0,0,0
"50838",50838,1665,6,1,17,0,0,0,0,0,0,0,0,0,0.8,0.8,0,0,0
"50839",50839,1665,6,2,18,0,0,0,0,0,0,0,0.2,0,0.8,0.8,0,0,0
"50840",50840,1665,6,3,19,0,0,0,0,0,0,0,0,0,0.8,0.8,0,0,0
"50841",50841,1665,7,1,20,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0
"50842",50842,1665,7,2,21,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0
"50843",50843,1665,7,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50844",50844,1665,8,1,23,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0
"50845",50845,1665,8,2,24,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0
"50846",50846,1665,8,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50847",50847,1665,9,1,26,0,0,0,0,0,0,0,0,0,0.8,0.8,0,0,0
"50848",50848,1665,9,2,27,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0
"50849",50849,1665,12,1,28,0.4,0.6,0,0,0,0,0,0,0,0.8,0.8,0,0,0
"50850",50850,1665,12,2,29,0,0,0,0,0,0,0,0,0,0.8,0.8,0,0,0
"50851",50851,1665,12,3,30,0,0,0,0,0,0,0,0,0,0.8,0.8,0,0,0
"50852",50852,1665,13,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50853",50853,1665,13,2,32,0,0,0,0,0,0,0,0,0,0.8,0.6,0,0,0
"50854",50854,1665,13,3,33,0,0,0,0,0,0,0,0,0,0.8,0.8,0,0,0
"50855",50855,1665,13,4,34,0,0.6,0,0,0,0,0,0,0,0.8,0.8,0,0,0
"50856",50856,1665,14,1,35,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0
"50857",50857,1665,14,2,36,0.6,0.6,0.6,0,0,0,0,0,0,0.6,0.6,0,0,0
"50858",50858,1666,1,1,1,0,0,0,0,0,0,0,0,0,0.6,0.8,0,0,0
"50859",50859,1666,1,2,2,0.2,0.4,0,0,0,0,0,0,0.2,0,1,0,0.8,0
"50860",50860,1666,1,3,3,0.2,0.4,0,0,0,0,0,0,0,0.4,1,0,0,0
"50861",50861,1666,1,4,4,0,0.4,0.2,0,0,0,0,0,0,0.4,0.8,0,0,0
"50862",50862,1666,2,1,5,0,0.4,0,0.2,0,0,0,0,0,0.2,0.6,0,0,0
"50863",50863,1666,2,2,6,0,0,0,0,0,0,0,0,0,0.4,0.8,0,0,0
"50864",50864,1666,2,3,7,0.2,0.4,0,0,0,0,0,0,0,0.2,0.6,0,0,0
"50865",50865,1666,2,4,8,0,0.2,0,0,0,0,0,0,0,0.2,0.8,0,0,0.2
"50866",50866,1666,3,1,9,0.2,0.2,0,0,0,0,0,0,0,0.4,0.8,0,0,0
"50867",50867,1666,4,1,10,0,0.2,0,0,0,0,0,0,0,0,0.8,0,0,0
"50868",50868,1666,4,2,11,0.2,0.4,0.2,0,0,0,0,0,0,0,0.4,0,0,0.2
"50869",50869,1666,4,3,12,0.2,0.2,0,0,0,0.2,0,0,0,0.4,0.6,0,0,0
"50870",50870,1666,4,4,13,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0
"50871",50871,1666,5,1,14,0.2,0.4,0.2,0.2,0,0,0,0,0,0.4,0.6,0,0,0
"50872",50872,1666,6,1,15,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0
"50873",50873,1666,6,2,16,0.2,0.2,0,0.4,0,0,0,0,0,0.2,0.6,0,0.2,0
"50874",50874,1666,6,3,17,0.4,0.4,0,0,0,0,0,0,0,0.4,0.8,0,0,0
"50875",50875,1666,7,1,18,0.4,0.4,0,0,0,0,0,0,0,0.4,0.8,0,0,0
"50876",50876,1666,7,2,19,0.2,0.6,0,0,0,0,0,0,0,0.2,0.8,0,0,0
"50877",50877,1666,8,1,20,0.2,0.4,0.4,0,0,0,0,0,0,0,0.6,0,0,0
"50878",50878,1666,8,2,21,0,0.6,0,0,0,0,0,0,0,0.2,0.8,0,0,0
"50879",50879,1666,9,1,22,0.2,0.4,0,0,0,0,0,0,0,0.4,0.8,0,0,0
"50880",50880,1666,9,2,23,0.6,0.4,0,0.4,0,0,0,0,0,0,0.6,0.2,0.2,0.2
"50881",50881,1666,10,1,24,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.2,0
"50882",50882,1666,10,2,25,0.2,0.2,0,0,0,0.2,0,0,0,0.2,0.8,0,0,0
"50883",50883,1666,11,1,26,0.4,0.6,0,0,0,0,0,0,0,0.4,0.8,0,0,0
"50884",50884,1666,11,2,27,0.4,0.2,0,0,0,0,0,0,0,0.4,0.8,0,0,0
"50885",50885,1666,11,3,28,0,0.4,0,0,0,0,0,0,0,0.2,0.6,0,0,0.2
"50886",50886,1666,12,1,29,0.2,0.4,0,0,0,0,0,0,0,0.4,0.8,0,0,0
"50887",50887,1666,12,2,30,0.2,0.4,0,0,0.2,0,0,0,0,0.2,0.4,0,0,0.2
"50888",50888,1666,13,1,31,0.4,0.4,0,0,0,0,0,0,0,0.2,0.8,0,0,0
"50889",50889,1666,13,2,32,0,0,0,0,0.2,0.6,0,0.2,0,0.2,0.4,0.2,0.6,0.4
"50890",50890,1666,14,1,33,0.2,0.2,0,0,0,0,0,0,0.2,0,0.6,0,0.2,0.2
"50891",50891,1666,14,2,34,0.4,0.4,0,0,0,0,0,0,0,0,0.4,0,0,0.6
"50892",50892,1666,14,3,35,0.2,0.4,0,0,0,0.2,0,0,0,0.2,0.6,0,0,0.4
"50893",50893,1666,14,4,36,0.2,0.4,0,0,0,0,0,0,0,0.2,0.6,0,0,0
"50894",50894,1667,1,1,1,0.4,0.2,0,0.2,0,0,0,0,0,0.4,0.6,0,0,0
"50895",50895,1667,1,2,2,0.2,0.2,0,0,0,0,0,0,0,0.2,0.6,0,0,0
"50896",50896,1667,1,3,3,0.4,0.6,0,0,0,0,0,0,0.2,0.6,0.8,0.2,0,0
"50897",50897,1667,1,4,4,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0
"50898",50898,1667,1,5,5,0.2,0.6,0,0,0,0,0,0,0,0.6,0.8,0,0,0
"50899",50899,1667,2,1,6,0,0.2,0,0,0,0,0,0,0,0.8,0.8,0,0,0
"50900",50900,1667,2,2,7,0.4,0.6,0,0,0,0,0,0,0.2,0.4,0.6,0,0.2,0
"50901",50901,1667,2,3,8,0.6,0.6,0.2,0,0,0,0,0,0,0.2,0.6,0,0,0
